,ID,Name,Parameter,Language,Frequency,Confidence,References
26,30A,None,Number of Genders,Shipibo-Konibo,,,Valenzuela 1997
27,31A,No gender,Sex-based and Non-sex-based Gender Systems,Shipibo-Konibo,,,Valenzuela 1997
28,32A,No gender,Systems of Gender Assignment,Shipibo-Konibo,,,Valenzuela 1997
29,33A,Plural suffix,Coding of Nominal Plurality,Shipibo-Konibo,,,Faust 1973
30,34A,"All nouns, always optional",Occurrence of Nominal Plurality,Shipibo-Konibo,,,Valenzuela 2003
31,35A,Person-number stem,Plurality in Independent Personal Pronouns,Shipibo-Konibo,,,Faust 1973
32,37A,No definite or indefinite article,Definite Articles,Shipibo-Konibo,,,Faust 1973
33,38A,No definite or indefinite article,Indefinite Articles,Shipibo-Konibo,,,Faust 1973
34,39A,No inclusive/exclusive,Inclusive/Exclusive Distinction in Independent Pronouns,Shipibo-Konibo,,,Faust 1973
35,40A,No person marking,Inclusive/Exclusive Distinction in Verbal Inflection,Shipibo-Konibo,,,Faust 1973
36,44A,No gender distinctions,Gender Distinctions in Independent Personal Pronouns,Shipibo-Konibo,,,Valenzuela 1997
37,46A,Interrogative-based,Indefinite Pronouns,Shipibo-Konibo,,,Valenzuela 2003
