,ID,Name,Parameter,Language,Frequency,Confidence,References
23,24A,Dependent marking,Locus of Marking in Possessive Noun Phrases,Trumai,,,Guirardello 1999a
24,25A,Dependent-marking,Locus of Marking: Whole-language Typology,Trumai,,,Guirardello 1999a
25,25B,Non-zero marking,Zero Marking of A and P Arguments,Trumai,,,Guirardello 1999a
26,26A,Strongly suffixing,Prefixing vs. Suffixing in Inflectional Morphology,Trumai,,,Monod-Becquelin 1975
27,27A,Productive full and partial reduplication,Reduplication,Trumai,,,Guirardello 1999a
28,28A,No syncretism,Case Syncretism,Trumai,,,Guirardello 1999a
29,29A,No subject person/number marking,Syncretism in Verbal Person/Number Marking,Trumai,,,Guirardello 1999a
30,33A,Plural word,Coding of Nominal Plurality,Trumai,,,Monod-Becquelin 1975
31,34A,"Only human nouns, obligatory",Occurrence of Nominal Plurality,Trumai,,,Guirardello 1999a
32,35A,Person stem + nominal plural affix,Plurality in Independent Personal Pronouns,Trumai,,,Guirardello 1999a
33,39A,'We' the same as 'I',Inclusive/Exclusive Distinction in Independent Pronouns,Trumai,,,Monod-Becquelin 1975
