,'Want' Complement Subjects,'When' Clauses,Absence of Common Consonants,Action Nominal Constructions,Adjectives without Nouns,Adjoined relative clauses,Alignment of Case Marking of Full Noun Phrases,Alignment of Case Marking of Pronouns,Alignment of Verbal Person Marking,Antipassive Constructions,Applicative Constructions,Asymmetrical Case-Marking,Case Syncretism,Coding of Evidentiality,Coding of Nominal Plurality,Comitatives and Instrumentals,Comparative Constructions,Conjunctions and Universal Quantifiers,Consonant Inventories,Consonant-Vowel Ratio,Correlative relative clauses,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Definite Articles,Distance Contrasts in Demonstratives,Distributive Numerals,Ditransitive Constructions: The Verb 'Give',Double negation in verb-initial languages,Double-headed relative clauses,Epistemic Possibility,Exponence of Selected Inflectional Formatives,Exponence of Tense-Aspect-Mood Inflection,Expression of Pronominal Subjects,Finger and Hand,Fixed Stress Locations,Front Rounded Vowels,Fusion of Selected Inflectional Formatives,Gender Distinctions in Independent Personal Pronouns,"Genitives, Adjectives and Relative Clauses",Glottalized Consonants,Green and Blue,Hand and Arm,Imperative-Hortative Systems,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/Exclusive Distinction in Verbal Inflection,Inclusive/Exclusive Forms in Pama-Nyungan,Indefinite Articles,Indefinite Pronouns,Inflectional Synthesis of the Verb,Intensifiers and Reflexive Pronouns,Internally-headed relative clauses,Irregular Negatives in Sign Languages,Languages with different word order in negative clauses,"Languages with two Dominant Orders of Subject, Object, and Verb",Lateral Consonants,Locus of Marking in Possessive Noun Phrases,Locus of Marking in the Clause,Locus of Marking: Whole-language Typology,M in First Person Singular,M in Second Person Singular,M-T Pronouns,Minor morphological means of signaling negation,Multiple Negative Constructions in SOV Languages,Multiple Negative Constructions in SVO Languages,N-M Pronouns,Nasal Vowels in West Africa,NegSOV Order,NegSVO Order,Negative Indefinite Pronouns and Predicate Negation,Negative Morphemes,Nominal and Locational Predication,Nominal and Verbal Conjunction,Nonperiphrastic Causative Constructions,Noun Phrase Conjunction,Number of Basic Colour Categories,Number of Cases,Number of Genders,Number of Non-Derived Basic Colour Categories,Number of Possessive Nouns,Numeral Bases,Numeral Classifiers,Obligatory Double Negation,Obligatory Double Negation in SOV languages,Obligatory Double Negation in SVO languages,Obligatory Possessive Inflection,Occurrence of Nominal Plurality,Optional Double Negation,Optional Double Negation in SOV languages,Optional Double Negation in SVO languages,Optional Triple Negation,Order of Adjective and Noun,Order of Adposition and Noun Phrase,Order of Adverbial Subordinator and Clause,Order of Degree Word and Adjective,Order of Demonstrative and Noun,Order of Genitive and Noun,Order of Negative Morpheme and Verb,Order of Numeral and Noun,Order of Object and Verb,"Order of Object, Oblique, and Verb",Order of Person Markers on the Verb,Order of Relative Clause and Noun,Order of Subject and Verb,"Order of Subject, Object and Verb",Ordinal Numerals,Other Roles of Applied Objects,Overlap between Situational and Epistemic Modal Marking,Para-Linguistic Usages of Clicks,Passive Constructions,Perfective/Imperfective Aspect,Periphrastic Causative Constructions,Person Marking on Adpositions,Plurality in Independent Personal Pronouns,Polar Questions,Politeness Distinctions in Pronouns,Position of Case Affixes,Position of Interrogative Phrases in Content Questions,"Position of Negative Word With Respect to Subject, Object, and Verb",Position of Polar Question Particles,Position of Pronominal Possessive Affixes,Position of Tense-Aspect Affixes,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Possessive Classification,Postnominal relative clauses,Postverbal Negative Morphemes,Predicative Adjectives,Predicative Possession,Prefixing vs. Suffixing in Inflectional Morphology,Prenominal relative clauses,Presence of Uncommon Consonants,Preverbal Negative Morphemes,Productivity of the Antipassive Construction,Pronominal and Adnominal Demonstratives,Purpose Clauses,Question Particles in Sign Languages,Reason Clauses,Reciprocal Constructions,Red and Yellow,Reduplication,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Relativization on Obliques,Relativization on Subjects,Rhythm Types,SNegOV Order,SNegVO Order,SONegV Order,SOVNeg Order,SVNegO Order,SVONeg Order,Semantic Distinctions of Evidentiality,Sex-based and Non-sex-based Gender Systems,Situational Possibility,Subtypes of Asymmetric Standard Negation,Suppletion According to Tense and Aspect,Suppletion in Imperatives and Hortatives,Syllable Structure,Symmetric and Asymmetric Standard Negation,Syncretism in Verbal Person/Number Marking,Systems of Gender Assignment,Tea,The Associative Plural,The Future Tense,The Morphological Imperative,The Optative,The Past Tense,The Perfect,The Position of Negative Morphemes in Object-Initial Languages,The Position of Negative Morphemes in SOV Languages,The Position of Negative Morphemes in SVO Languages,The Position of Negative Morphemes in Verb-Initial Languages,The Prohibitive,The Velar Nasal,Third Person Pronouns and Demonstratives,Third Person Zero of Verbal Person Marking,Tone,Utterance Complement Clauses,Uvular Consonants,Verb-Initial with Clause-Final Negative,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Verb-Initial with Preverbal Negative,Verbal Number and Suppletion,Verbal Person Marking,Voicing and Gaps in Plosive Systems,Voicing in Plosives and Fricatives,Vowel Nasalization,Vowel Quality Inventories,Weight Factors in Weight-Sensitive Stress Systems,Weight-Sensitive Stress,Writing Systems,Zero Copula for Predicate Nominals,Zero Marking of A and P Arguments
Kata Kolok,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Mixtec (Chayuco),,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Buduma,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Akwa,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Ngad'a,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Sahu,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Kiliwa,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Buli (in Indonesia),,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Djingili,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Anufo,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Yei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,Negative particle,,,,,,,,,,,,,,,,,,,,,,Postpositions,,,,Genitive-Noun,NegV,Numeral-Noun,OV,,,,SV,SOV,,,,,,,,,,,,,,Other,,,Mixed type,,,,None,,,,,,NegV,,,,,,,,,,OV and Postpositions,,,,,,,,NoSOVNeg,,,,,,,,,,,,,,,,,,,,,Other NegV,,,,,,,,,,,,,,,,,,,,,,,
Lango,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Thulung,,,,,,,,,,,,,,,No plural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,No NegSOV,,,Double negation,,,,,,,,,,,,Neg[V-Neg],SONeg[V-Neg],,,,,,,,Adjective-Noun,Postpositions,,,Demonstrative-Noun,Genitive-Noun,ObligDoubleNeg,Numeral-Noun,OV,,,Relative clause-Noun,SV,SOV,,,,,,,,,,,,Case suffixes,,ObligDoubleNeg,,,Tense-aspect suffixes,Immed preverbal,,,[V-Neg],,,,Relative clause-Noun (RelN) dominant,,NegV,,,,,,,,,OV and AdjN,OV and Postpositions,OV and RelN,,,,No SNegOV,,Word&OnlyWithAnotherNeg,Suffix&OnlyWithAnotherNeg,,,,,,,,,,,,,,,,,,,,,ObligDoubleNeg,,,,,,,,,,,,,,,,,,,,,,,
Norsk Tegnspråk,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Gamo,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Nepali,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Manam,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Nisgha,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Takelma,,,,,,,,,Accusative,,,,,Verbal affix or clitic,Plural suffix,Mixed,,,,,,,No definite or indefinite article,,,,,,,,,Subject affixes on verb,,,,,No gender distinctions,,,,,,,,,No definite or indefinite article,Interrogative-based,,,,,,,,Head marking,Head marking,Head-marking,No m in first person singular,m in second person singular,No M-T pronouns,None,,,No N-M pronouns,,,,,Negative particle,,,,,,,,,None reported,,Absent,,,,Absent,"All nouns, always optional",,,,,Noun-Adjective,Postpositions,,,Demonstrative-Noun,Genitive-Noun,NegV,Noun-Numeral,OV,,P precedes A,,SV,SOV,,,,,Present,,,Pronouns and nouns,,Question particle,,Case prefixes,,Other,Second position,Possessive suffixes,Tense-aspect suffixes,,Two classes,,None,,,Weakly suffixing,,,NegV,,,,,,,,,OV and NAdj,OV and Postpositions,,,,,,,,NoSOVNeg,,,Indirect only,,,A/NonReal,,,,Both,,,,Associative same as additive plural,,Second singular and second plural,,,,,Other NegV,,,,,,Zero in some 3sg forms,,,,,,,,Both the A and P arguments,,,,,,,,,Non-zero marking
Guadeloupe Creole,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Chippewa (Red Lake and Pillager),,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Mupun,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Canamarí,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Una,,,All present,,,,Ergative - absolutive,Ergative - absolutive,Accusative,No antipassive,Benefactive object; only transitive,Additive-quantitatively asymmetrical,No syncretism,No grammatical evidentials,,Differentiation,,,Average,Moderately low,,,,,,,,,Affixes on verbs,,,Subject affixes on verb,,,None,,No gender distinctions,,No glottalized consonants,,,,No inclusive/exclusive,No inclusive/exclusive,,,,,,,,,,"/l/, no obstruent laterals",,,,,,,None,,,,,No NegSOV,,,Negative particle,,,Morphological but no compound,,,No morphological case-marking,None,,,Extended body-part system,,,,,,,,,,,Noun-Adjective,Postpositions,,Degree word-Adjective,Demonstrative-Noun,Genitive-Noun,NegV,Noun-Numeral,OV,,P precedes A,Relative clause-Noun,SV,SOV,"One-th, two-th, three-th",No other roles (= Only benefactive),No overlap,,Absent,,,No person marking,Person-number stem,Interrogative verb morphology,,No case affixes or adpositional clitics,Not initial interrogative phrase,SONegV,No question particle,Possessive prefixes,Tense-aspect suffixes,Immed preverbal,,,None,,,Strongly suffixing,Relative clause-Noun (RelN) dominant,None,NegV,no antipassive,,,,,,,,OV and NAdj,OV and Postpositions,OV and RelN,,,,No SNegOV,,Word&NoDoubleNeg,NoSOVNeg,,,No grammatical evidentials,No gender,Affixes on verbs,Non-assignable,,,Moderately complex,Symmetric,Not syncretic,No gender,,,,Second singular and second plural,Inflectional optative absent,,,,SONegV,,,Special imperative + special negative,No initial velar nasal,,No zero realization,Simple tone system,,None,,,,,Both the A and P arguments,Both missing,In plosives alone,,Large (7-14),,,,,
Lushootseed,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Bora,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Tarao,,,,,,,,,,,,,,,Plural suffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,No NegSOV,,,Negative affix,,Differentiation,,,,,,,,,,,,,,,,,,,Noun-Adjective,,Initial subordinator word,,Demonstrative suffix,,[V-Neg],Noun-Numeral,OV,,,,SV,SOV,,,,,,,,,,Question particle,,Case suffixes,Not initial interrogative phrase,MorphNeg,Final,,Tense-aspect suffixes,,,,[V-Neg],,,Weakly suffixing,,,None,,,,,,,,,OV and NAdj,,,,,,No SNegOV,,No SONegV,Suffix&NoDoubleNeg,,,,,,,,,,,,,,,,,,,,,SO[V-Neg],,,,,,,,,,,,,,,,,,,,,,,
Mandinka (Gambian),,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Atsugewi,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Lahu,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Mpur,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Temne,,,All present,,,,,,,,,,,,Plural prefix,,,,Moderately small,Moderately low,,,Definite affix,,,,,,,,,,,,None,,,,No glottalized consonants,,,,,,,Indefinite affix,,,,,,,,"/l/, no obstruent laterals",,,,,,,None,,,,two-way nasal vs. oral vowel contrast (/á¹½/ vs. /V/) without nasal spreading,,No NegSVO,,Negative affix,Different,,,'And' identical to 'with',,,,,,,,,,,,,,,,,Noun-Adjective,Prepositions,Initial subordinator word,,Noun-Demonstrative,Noun-Genitive,[V-Neg],Noun-Numeral,VO,,,Noun-Relative clause,SV,SVO,,,,,,No grammatical marking,,,,Question particle,,,Initial interrogative phrase,MorphNeg,Final,No possessive affixes,Mixed type,,,Noun-Relative clause (NRel) dominant,[V-Neg],Mixed,Topic,Equal prefixing and suffixing,,Labial-velars,None,,,,,,,,,VO and NAdj,VO and Prepositions,VO and NRel,,,,,No SNegVO,,,Suffix&NoDoubleNeg,No SVONeg,,,,,,,Complex,,,,,,Inflectional future exists,,,"Present, no remoteness distinctions","From 'finish', 'already'",,,S[V-Neg]O,,,,,,Simple tone system,,None,,,,,,Missing /g/,In plosives alone,Contrast present,Large (7-14),,,,Impossible,
Wakhi,,,,,,,,,,,,,,,Plural suffix,,,,,,,,Demonstrative word used as definite article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,No NegSOV,,,Negative particle,,,,,,,,,,,,,,,,,,,,,Adjective-Noun,No dominant order,Internal subordinator word,,Demonstrative-Noun,Genitive-Noun,NegV,Numeral-Noun,OV,OXV,,Noun-Relative clause,SV,SOV,,,,,,,,,,Interrogative verb morphology,,Case suffixes,Not initial interrogative phrase,SONegV,No question particle,No possessive affixes,Tense-aspect suffixes,Immed preverbal,,Noun-Relative clause (NRel) dominant,None,,,Strongly suffixing,,,NegV,,,,,,,,,OV and AdjN,Other,OV and NRel,,,,No SNegOV,,Word&NoDoubleNeg,NoSOVNeg,,,,,,,,,,,,,,,,,,,,,SONegV,,,,,,,,,,,,,,,,,,,,,,,
Bena-Lulua,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Romansch (Sursilvan),,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Nomatsiguenga,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
Sherdukpen,,,,,,,,,,,,,,,Plural suffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kom,,,,,,,,,,,Benefactive and other; both bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instrument and locative,,,,,,,,,,,,,,,,,,,,Verbal encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Words derived from Sinitic cha,,,,Inflectional optative present,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,Impossible,
